Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_Species_Richness,Microbial_Shannon_Diversity,Microbial_Phylogenetic_Diversity,Microbial_Evenness,Microbial_PCoA1,Microbial_PCoA2,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4ug_min_m2,FishBiomg_m2
id_398,141,2016,2016-May,4.88,0.66,NA,NA,NA,NA,NA,NA,NA,NA,-17.49316067,-149.8673732,729.3299999999999,123.28,589.73,31.14,123.28,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_399,141,2016,2016-January,4.19,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.49316067,-149.8673732,729.3299999999999,123.28,589.73,31.14,123.28,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_400,142,2016,2016-July,2.99,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8529631038547626,15.628253793994261
id_401,142,2016,2016-May,4.12,0.58,NA,NA,NA,NA,NA,NA,NA,NA,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8529631038547626,15.628253793994261
id_402,142,2016,2016-January,3.39,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8529631038547626,15.628253793994261
id_403,143,2016,2016-July,3.54,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1477244794518624,38.22085549264486
id_404,143,2016,2016-May,4.21,0.58,NA,NA,NA,NA,NA,NA,NA,NA,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1477244794518624,38.22085549264486
id_405,143,2016,2016-January,3.64,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1477244794518624,38.22085549264486
id_406,144,2016,2016-July,3.38,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006984905139614,18.455898185683147
id_407,144,2016,2016-May,3.89,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006984905139614,18.455898185683147
id_408,144,2016,2016-January,3.45,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006984905139614,18.455898185683147
id_409,145,2016,2016-July,2.59,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6898521332951721,11.790670436762205
id_410,145,2016,2016-May,4.06,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6898521332951721,11.790670436762205
id_411,145,2016,2016-January,3.68,0.62,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6898521332951721,11.790670436762205
id_412,146,2016,2016-July,2.74,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7733309198580054,13.60385356592104
id_413,146,2016,2016-May,3.73,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7733309198580054,13.60385356592104
id_414,146,2016,2016-January,2.79,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7733309198580054,13.60385356592104
id_415,147,2016,2016-July,3.4,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1847707716232563,21.17256834780923
id_416,147,2016,2016-May,4.12,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1847707716232563,21.17256834780923
id_417,147,2016,2016-January,3.34,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1847707716232563,21.17256834780923
id_418,148,2016,2016-July,3.81,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688397613315409,29.635044364631735
id_419,148,2016,2016-May,4,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688397613315409,29.635044364631735
id_420,148,2016,2016-January,3.42,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688397613315409,29.635044364631735
id_421,149,2016,2016-July,3.58,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3587268121320517,23.78908718909463
id_422,149,2016,2016-May,4.09,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3587268121320517,23.78908718909463
id_423,149,2016,2016-January,3.4,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3587268121320517,23.78908718909463
id_424,150,2016,2016-July,2.76,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5236177494771864,8.936259741204145
id_425,150,2016,2016-May,4.17,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5236177494771864,8.936259741204145
id_426,150,2016,2016-January,4.12,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5236177494771864,8.936259741204145
id_427,151,2016,2016-July,3.98,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.865941140385739,64.3254305464657
id_428,151,2016,2016-May,3.91,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.865941140385739,64.3254305464657
id_429,151,2016,2016-January,3.39,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.865941140385739,64.3254305464657
id_430,152,2016,2016-July,3.42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3962684561353782,24.573195696473036
id_431,152,2016,2016-May,3.92,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3962684561353782,24.573195696473036
id_432,152,2016,2016-January,3.58,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3962684561353782,24.573195696473036
id_433,153,2016,2016-July,3.77,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3150598359074261,23.69914830711907
id_434,153,2016,2016-May,3.88,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3150598359074261,23.69914830711907
id_435,153,2016,2016-January,3.64,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3150598359074261,23.69914830711907
id_436,154,2016,2016-July,2.48,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.9499999999999,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417187781915896,24.851755455248817
id_437,154,2016,2016-January,3.44,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.9499999999999,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417187781915896,24.851755455248817
id_438,155,2016,2016-July,3.27,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7268540913980611,13.098163929963086
id_439,155,2016,2016-May,3.95,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7268540913980611,13.098163929963086
id_440,155,2016,2016-January,3.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7268540913980611,13.098163929963086
id_441,156,2016,2016-May,4.12,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41511315193155773,7.448419600225453
id_442,156,2016,2016-January,3.28,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41511315193155773,7.448419600225453
id_443,157,2016,2016-July,2.67,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1025280485439495,19.308758040337533
id_444,157,2016,2016-May,4.01,0.65,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1025280485439495,19.308758040337533
id_445,157,2016,2016-January,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1025280485439495,19.308758040337533
id_446,158,2016,2016-July,3.07,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0485663881698515,18.572629041747877
id_447,158,2016,2016-May,4.72,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0485663881698515,18.572629041747877
id_448,158,2016,2016-January,3.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0485663881698515,18.572629041747877
id_449,159,2016,2016-July,3.43,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7473449522521697,13.58492813775285
id_450,159,2016,2016-May,4.73,0.72,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7473449522521697,13.58492813775285
id_451,159,2016,2016-January,3.98,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7473449522521697,13.58492813775285
id_452,160,2016,2016-July,3.36,0.27,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8197988630586776,13.673314732723814
id_453,160,2016,2016-May,2.24,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8197988630586776,13.673314732723814
id_454,160,2016,2016-January,2.95,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8197988630586776,13.673314732723814
id_455,161,2016,2016-July,3.45,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7820440559489857,13.513828276008551
id_456,161,2016,2016-May,2.95,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7820440559489857,13.513828276008551
id_457,161,2016,2016-January,3.49,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7820440559489857,13.513828276008551
id_458,162,2016,2016-July,4.2,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714389303239977,12.879600964577657
id_459,162,2016,2016-May,3.4,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714389303239977,12.879600964577657
id_460,162,2016,2016-January,3.91,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714389303239977,12.879600964577657
id_461,163,2016,2016-July,3.06,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3616246566682836,6.250244136142897
id_462,163,2016,2016-May,3.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3616246566682836,6.250244136142897
id_463,163,2016,2016-January,2.71,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3616246566682836,6.250244136142897
id_464,164,2016,2016-July,3.08,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5465502181182856,9.838055891263474
id_465,164,2016,2016-May,3.02,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5465502181182856,9.838055891263474
id_466,164,2016,2016-January,2.72,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5465502181182856,9.838055891263474
id_467,165,2016,2016-July,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4010769056383856,7.073009128698653
id_468,165,2016,2016-May,3.32,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4010769056383856,7.073009128698653
id_469,165,2016,2016-January,3.08,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4010769056383856,7.073009128698653
id_470,166,2016,2016-July,3.96,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7050743361783777,12.339444382746304
id_471,166,2016,2016-May,3.72,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7050743361783777,12.339444382746304
id_472,166,2016,2016-January,3.2,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7050743361783777,12.339444382746304
id_473,167,2016,2016-July,3.82,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96791505706495,17.437550735242382
id_474,167,2016,2016-May,3.33,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96791505706495,17.437550735242382
id_475,167,2016,2016-January,3.21,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96791505706495,17.437550735242382
id_476,168,2016,2016-July,4.68,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84957766013343194,15.384539460527968
id_477,168,2016,2016-May,3.48,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84957766013343194,15.384539460527968
